"","pn","ay","out_cit"
"1504","US6732502",2002,"US6487848"
"1505","US6732502",2002,"US5261227"
"1506","US6732502",2002,"US5177957"
"1507","US6732502",2002,"US4809498"
"1508","US6732502",2002,"US5813214"
"1509","US6732502",2002,"US4758129"
"1510","US6732502",2002,"US4558564"
"1511","US6732502",2002,"US5160251"
"1512","US6735936",2001,"JP1993003098A"
"1513","US6735936",2001,"RU2063534C1"
"1514","US6735936",2001,"US4427168"
"1515","US6735936",2001,"US5396769"
"1516","US6735936",2001,"US5114104"
"1517","US6735936",2001,"US4559512"
"1518","US6735936",2001,"JP1995237599A"
"1519","US6735936",2001,"US5158252"
"1520","US6735936",2001,"US5150864"
"1521","US6735936",2001,"US4811564"
"1522","US6735936",2001,"US4053124"
"1523","US6735936",2001,"US4524343"
"1524","US6735936",2001,"US5186420"
"1525","US6735936",2001,"US4553722"
"1526","US6735936",2001,"US4605187"
"1527","US6735936",2001,"US5419788"
"1528","US6735936",2001,"US4761955"
"1529","US6735936",2001,"GB750307A"
"1530","US6735936",2001,"JP1976008414A"
"1531","US6735936",2001,"JP1992342695A"
"1532","US6739120",2002,"US4860537"
"1533","US6739120",2002,"US4751816"
"1534","US6739120",2002,"US4791783"
"1535","US6739120",2002,"US5345760"
"1536","US6739120",2002,"US5307622"
"1537","US6739120",2002,"US6220012"
"1538","US6739120",2002,"US3713748"
"1539","US6739120",2002,"US3549272"
"1540","US6739120",2002,"US6158210"
"1541","US6739120",2002,"US4790133"
"1542","US6739120",2002,"US4976102"
"1543","US6739120",2002,"US4005575"
"1544","US6739120",2002,"US3903690"
"1545","US6739120",2002,"US5388964"
"1546","US6739120",2002,"US6339927"
"1547","US6739120",2002,"US5443590"
"1548","US6739120",2002,"US3867813"
"1549","US6766639",2002,"US5307623"
"1550","US6766639",2002,"US3477231"
"1551","US6766639",2002,"US5222360"
"1552","US6766639",2002,"US3542152"
"1553","US6792745",2002,"US5320305"
"1554","US6792745",2002,"US3054577"
"1555","US6792745",2002,"US4222235"
"1556","US6792746",2003,"US6415597"
"1557","US6792746",2003,"US2940689"
"1558","US6792746",2003,"US4519562"
"1559","US6792746",2003,"US3739580"
"1560","US6792746",2003,"US3972490"
"1561","US6792746",2003,"US20020189230A1"
"1562","US6792746",2003,"US6543718"
"1563","US6792746",2003,"US3645476"
"1564","US6792746",2003,"US3018034"
"1565","US6792746",2003,"US6134876"
"1566","US6792746",2003,"JP1993087655A"
"1567","US6799416",2003,"US6402469"
"1568","US6799416",2003,"US3476454"
"1569","US6799416",2003,"US4569070"
"1570","US6799416",2003,"US6082959"
"1571","US6799416",2003,"US6491497"
"1572","US6799416",2003,"FR2485631A1"
"1573","US6799416",2003,"GB1556266A"
"1574","US6799416",2003,"EP0874137A2"
"1575","US6799416",2003,"FR2452034A1"
"1576","US6799416",2003,"EP1022438A2"
"1577","US6820410",2003,"US5853148"
"1578","US6820410",2003,"US4420932"
"1579","US6820410",2003,"US3892358"
"1580","US6820410",2003,"US4278220"
"1581","US6820410",2003,"US20030146296A1"
"1582","US6820410",2003,"US3137131"
"1583","US6820410",2003,"US5251435"
"1584","US6820410",2003,"US5833140"
"1585","US6834495",2003,"US3972490"
"1586","US6834495",2003,"US6415597"
"1587","US6834495",2003,"US3018034"
"1588","US6834495",2003,"US6543718"
"1589","US6834495",2003,"JP1993087655A"
"1590","US6834495",2003,"US4519562"
"1591","US6834495",2003,"US20030131585A1"
"1592","US6834495",2003,"US3645476"
"1593","US6834495",2003,"US6134876"
"1594","US6834495",2003,"US3739580"
"1595","US6834495",2003,"US20020189230A1"
"1596","US6834495",2003,"US2940689"
"1597","US6837038",2002,"US6412269"
"1598","US6837038",2002,"US6134876"
"1599","US6837038",2002,"US3442082"
"1600","US6837038",2002,"US2612020"
"1601","US6837038",2002,"US5285626"
"1602","US6837038",2002,"US3290963"
"1603","US6837038",2002,"US5123239"
"1604","US6837038",2002,"US6415597"
"1605","US6837038",2002,"US4112677"
"1606","US6837038",2002,"US3867813"
"1607","US6868664",2001,"US2601194"
"1608","US6868664",2001,"US2619795"
"1609","US6868664",2001,"US5349814"
"1610","US6868664",2001,"US2968920"
"1611","US6868664",2001,"US2704434"
"1612","US6868664",2001,"US3368352"
"1613","US6868664",2001,"US4149374"
"1614","US6868664",2001,"US5490645"
"1615","US6868664",2001,"US4357796"
"1616","US6868664",2001,"US4248041"
"1617","US6868664",2001,"US4183211"
"1618","US6868664",2001,"US5137230"
"1619","US6883303",2003,"US5813214"
"1620","US6883303",2003,"US5443229"
"1621","US6883303",2003,"US5160251"
"1622","US6883303",2003,"US5485717"
"1623","US6883303",2003,"US4976102"
"1624","US6883303",2003,"US3844115"
"1625","US6883303",2003,"US5860275"
"1626","US6883303",2003,"US5307622"
"1627","US6883303",2003,"US4860537"
"1628","US6883303",2003,"US5232339"
"1629","US6883303",2003,"US4965994"
"1630","US6883303",2003,"US3540682"
"1631","US6883303",2003,"US4558564"
"1632","US6883303",2003,"US5452575"
"1633","US6883303",2003,"US6185925"
"1634","US6883303",2003,"US4969325"
"1635","US6883303",2003,"US5361580"
"1636","US6883303",2003,"US5010729"
"1637","US6883303",2003,"US5634767"
"1638","US6883303",2003,"US4790133"
"1639","US6886325",2003,"US5937635"
"1640","US6886325",2003,"US4314444"
"1641","US6886325",2003,"US2680949"
"1642","US6886325",2003,"US2442610"
"1643","US6886325",2003,"US5579633"
"1644","US6886325",2003,"US3792584"
"1645","US6886325",2003,"US2612021"
"1646","US6886325",2003,"US3557551"
"1647","US6886325",2003,"US20020139106A1"
"1648","US6886325",2003,"US2579049"
"1649","US6886325",2003,"US2543864"
"1650","US6886325",2003,"US5473885"
"1651","US6886325",2003,"US3417564"
"1652","US6886325",2003,"US5960625"
"1653","US6886325",2003,"US3469396"
"1654","US6886325",2003,"US3362157"
"1655","US6886325",2003,"US5218816"
"1656","US6886325",2003,"US2888803"
"1657","US6886325",2003,"US2630676"
"1658","US6886325",2003,"US5899660"
"1659","US6886325",2003,"US3798900"
"1660","US6886325",2003,"US20040123582A1"
"1661","US6886325",2003,"DE690569A"
"1662","US6886325",2003,"US3321911"
"1663","US6886325",2003,"US4570438"
"1664","US6886325",2003,"US2557198"
"1665","US6886325",2003,"US3791139"
"1666","US6886325",2003,"US5138831"
"1667","US6886325",2003,"US2836958"
"1668","US6886325",2003,"GB710252A"
"1669","US6886325",2003,"US2612750"
"1670","US6886325",2003,"US2395403"
"1671","US6886325",2003,"US2930196"
"1672","US6886325",2003,"US2479829"
"1673","US6886325",2003,"US2736369"
"1674","US6886325",2003,"US2609663"
"1675","US6886325",2003,"DE19850812A1"
"1676","US6886325",2003,"GB756288A"
"1677","US6886325",2003,"US2748564"
"1678","US6886325",2003,"US2630677"
"1679","US6889505",2003,"US3088276"
"1680","US6889505",2003,"US6505462"
"1681","US6889505",2003,"US5901550"
"1682","US6889505",2003,"US3089307"
"1683","US6889505",2003,"US20040000145A1"
"1684","US6889505",2003,"US1969753"
"1685","US6889505",2003,"US3321911"
"1686","US6889505",2003,"US5138831"
"1687","US6889505",2003,"US5345758"
"1688","US6889505",2003,"US3541787"
"1689","US6889505",2003,"US6000214"
"1690","US6889505",2003,"US6349538"
"1691","US6889505",2003,"US3263418"
"1692","US6889505",2003,"US3365880"
"1693","US6901738",2003,"US2557108"
"1694","US6901738",2003,"US4033120"
"1695","US6901738",2003,"US2814930"
"1696","US6901738",2003,"US2635420"
"1697","US6901738",2003,"US5218816"
"1698","US6901738",2003,"GB756288A"
"1699","US6901738",2003,"US20020139106A1"
"1700","US6901738",2003,"US3417564"
"1701","US6901738",2003,"DE690569A"
"1702","US6901738",2003,"US2709889"
"1703","US6901738",2003,"US5899660"
"1704","US6901738",2003,"US2888803"
"1705","US6901738",2003,"US3188804"
"1706","US6901738",2003,"DE19850812A1"
"1707","US6901738",2003,"GB710252A"
"1708","US6901738",2003,"US6442930"
"1709","US6901738",2003,"US3898801"
"1710","US6901738",2003,"US5579633"
"1711","US6901738",2003,"US2748564"
"1712","US6901738",2003,"US3792584"
"1713","US6901738",2003,"US5937635"
"1714","US6901738",2003,"US4570438"
"1715","US6901738",2003,"US4314444"
"1716","US6901738",2003,"US2930196"
"1717","US6901738",2003,"US5473885"
"1718","US6901738",2003,"US2633703"
"1719","US6901738",2003,"US4175380"
"1720","US6931858",2003,"US20040000145A1"
"1721","US6931858",2003,"US6505462B2"
"1722","US6931858",2003,"US3089307A"
"1723","US6931858",2003,"US20040206089A1"
"1724","US6931858",2003,"US5901550A"
"1725","US6931858",2003,"US523734A"
"1726","US6931858",2003,"US20040194469A1"
"1727","US6931858",2003,"US20040172950A1"
"1728","US6931858",2003,"US5345758A"
"1729","US6931858",2003,"US6349538B1"
"1730","US6968674",2003,"US4679394"
"1731","US6968674",2003,"US6634596"
"1732","US6968674",2003,"US3517509"
"1733","US6968674",2003,"US4192137"
"1734","US6968674",2003,"US6457305"
"1735","US6968674",2003,"US6415597"
"1736","US6968674",2003,"US5160080"
"1737","US6968674",2003,"US4631914"
"1738","US6968674",2003,"US4222233"
"1739","US6968701",2002,"US4958489"
"1740","US6968701",2002,"US20040006994A1"
"1741","US6968701",2002,"US5775092"
"1742","US6968701",2002,"US4068471"
"1743","US6968701",2002,"US5136837"
"1744","US6968701",2002,"US6672049"
"1745","US6968701",2002,"US5435127"
"1746","US6968701",2002,"FR1075384A"
"1747","US6968701",2002,"US5485717"
"1748","US6968701",2002,"GB2038421A"
"1749","US6968701",2002,"US4054030"
"1750","US6968701",2002,"EP0459816A1"
"1751","US6968701",2002,"JP1989208526A"
"1752","US6968701",2002,"US3167911"
"1753","US7007890",2004,"US3735946"
"1754","US7007890",2004,"US4585189"
"1755","US7007890",2004,"US3809340"
"1756","US7007890",2004,"US5443229"
"1757","US7007890",2004,"US6401448"
"1758","US7007890",2004,"US6357220"
"1759","US7007890",2004,"US20030102405A1"
"1760","US7007890",2004,"US2863620"
"1761","US7007890",2004,"US4044973"
"1762","US7007890",2004,"US3543588"
"1763","US7007890",2004,"US3714779"
"1764","US7013636",2004,"US6100463"
"1765","US7013636",2004,"US5272870"
"1766","US7013636",2004,"US6769242"
"1767","US7013636",2004,"US6250061"
"1768","US7013636",2004,"US6052987"
"1769","US7013636",2004,"US5363641"
"1770","US7021043",2004,"US20020026787A1"
"1771","US7021043",2004,"US6584778"
"1772","US7021043",2004,"US3369361"
"1773","US7021043",2004,"US20020134070A1"
"1774","US7021043",2004,"US6532731"
"1775","US7021043",2004,"US6378293"
"1776","US7021043",2004,"US4569199"
"1777","US7021043",2004,"DE4121995A1"
"1778","US7021043",2004,"JP1991233140A"
"1779","US7021043",2004,"US20030070418A1"
"1780","US7021043",2004,"US4772179"
"1781","US7021043",2004,"DE4129357A1"
"1782","US7021043",2004,"US3374630"
"1783","US7021043",2004,"JP1991222829A"
"1784","US7021043",2004,"US6553765"
"1785","US7021043",2004,"WO2003008792A1"
"1786","US7021043",2004,"US20030177769A1"
"1787","US7021043",2004,"US20050229586A1"
"1788","US7021043",2004,"US4631914"
"1789","US7055306",2003,"US6378293"
"1790","US7055306",2003,"US3546882"
"1791","US7055306",2003,"US4791783"
"1792","US7055306",2003,"US5996336"
"1793","US7055306",2003,"US6370864"
"1794","US7055306",2003,"US3713748"
"1795","US7055306",2003,"US3867813"
"1796","US7055306",2003,"US5237817"
"1797","US7055306",2003,"US4040249"
"1798","US7055306",2003,"US5867980"
"1799","US7055306",2003,"US6358003"
"1800","US7055306",2003,"US5150567"
"1801","US7055306",2003,"US2635420"
"1802","US7055306",2003,"US3486328"
"1803","US7055306",2003,"US3528246"
"1804","US7055306",2003,"US5131223"
"1805","US7055306",2003,"US4005575"
"1806","US7055306",2003,"EP1113162A2"
"1807","US7055306",2003,"US6578351"
"1808","US7055306",2003,"US6477842"
"1809","US7055306",2003,"US3922852"
"1810","US7055306",2003,"US5177957"
"1811","US7055306",2003,"US6170251"
"1812","US7055306",2003,"US5274999"
"1813","US7055306",2003,"US5692372"
"1814","US7055306",2003,"US3830058"
"1815","US7055306",2003,"US6339927"
"1816","US7055306",2003,"US3540682"
"1817","US7055306",2003,"US6430917"
"1818","US7055306",2003,"USH2032"
"1819","US7055306",2003,"US4177638"
"1820","US7055306",2003,"US3956887"
"1821","US7055306",2003,"US5782079"
"1822","US7055306",2003,"US6374592"
"1823","US7055306",2003,"US5282358"
"1824","US7055306",2003,"US4043121"
"1825","US7055306",2003,"US4080785"
"1826","US7055306",2003,"US6438941"
"1827","US7055306",2003,"US5924279"
"1828","US7055306",2003,"US3729957"
"1829","US7055306",2003,"US5562419"
"1830","US7055306",2003,"US6260800"
"1831","US7055306",2003,"US6351940"
"1832","US7055306",2003,"US4794754"
"1833","US7055306",2003,"US4287715"
"1834","US7055306",2003,"US5261227"
"1835","US7055306",2003,"US3549272"
"1836","US7055306",2003,"US5327716"
"1837","US7055306",2003,"US4222234"
"1838","US7055306",2003,"US4751816"
"1839","US7086219",2005,"US6360989"
"1840","US7086219",2005,"US5524847"
"1841","US7086219",2005,"US5609313"
"1842","US7086219",2005,"US4361296"
"1843","US7086219",2005,"US6729140"
"1844","US7086219",2005,"US5941061"
"1845","US7094033",2004,"US6217283"
"1846","US7094033",2004,"US3494539"
"1847","US7094033",2004,"US6832896"
"1848","US7094033",2004,"US3155536"
"1849","US7094033",2004,"US5836744"
"1850","US7100360",2003,"US3362157"
"1851","US7100360",2003,"US20020139106A1"
"1852","US7100360",2003,"US2579049"
"1853","US7100360",2003,"US3469396"
"1854","US7100360",2003,"US20040123582A1"
"1855","US7100360",2003,"US2395403"
"1856","US7100360",2003,"US2442610"
"1857","US7100360",2003,"US2680949"
"1858","US7100360",2003,"US5960625"
"1859","US7100360",2003,"US5579633"
"1860","US7100360",2003,"US2543864"
"1861","US7100360",2003,"US5473885"
"1862","US7100360",2003,"US5937635"
"1863","US7100360",2003,"US2630676"
"1864","US7100360",2003,"US2557198"
"1865","US7100360",2003,"US2612750"
"1866","US7100360",2003,"US5218816"
"1867","US7100360",2003,"US5899660"
"1868","US7100360",2003,"US3557551"
"1869","US7100360",2003,"US2888803"
"1870","US7100360",2003,"US4314444"
"1871","US7100360",2003,"US6442930"
"1872","US7100360",2003,"US3792584"
"1873","US7100360",2003,"US4570438"
"1874","US7100360",2003,"US5138831"
"1875","US7100360",2003,"US3321911"
"1876","US7100360",2003,"DE690569A"
"1877","US7100360",2003,"US3791139"
"1878","US7100360",2003,"US2630677"
"1879","US7100360",2003,"US3417564"
"1880","US7100360",2003,"US2479829"
"1881","US7100360",2003,"DE19850812A1"
"1882","US7100360",2003,"US2609663"
"1883","US7100360",2003,"US2612021"
"1884","US7100360",2003,"GB710252A"
"1885","US7100360",2003,"US3798900"
"1886","US7100360",2003,"US2736369"
"1887","US7100360",2003,"US2748564"
"1888","US7100360",2003,"US2836958"
"1889","US7100360",2003,"US2930196"
"1890","US7100360",2003,"GB756288A"
"1891","US7134271",2004,"US5779169"
"1892","US7134271",2004,"EP0567277A1"
"1893","US7134271",2004,"US5042746"
"1894","US7134271",2004,"US5261227"
"1895","US7134271",2004,"US4232515"
"1896","US7134271",2004,"US6292763"
"1897","US7134271",2004,"US5388964"
"1898","US7134271",2004,"US2472839"
"1899","US7134271",2004,"US5931636"
"1900","US7134271",2004,"US4043121"
"1901","US7134271",2004,"US3673802"
"1902","US7134271",2004,"US4222235"
"1903","US7134271",2004,"US5794432"
"1904","US7134271",2004,"US4068471"
"1905","US7134271",2004,"US5404713"
"1906","US7134271",2004,"US4552309"
"1907","US7134271",2004,"US5402638"
"1908","US7134271",2004,"US5806303"
"1909","US7134271",2004,"US6568635"
"1910","US7134271",2004,"US5809772"
"1911","US7134271",2004,"US4463772"
"1912","US7200999",2004,"GB814745A"
"1913","US7200999",2004,"US3020709A"
"1914","US7200999",2004,"US5782077A"
"1915","US7200999",2004,"US4255083A"
"1916","US7200999",2004,"US3041822A"
"1917","US7200999",2004,"US3993414A"
"1918","US7200999",2004,"US20030182925A1"
"1919","US7200999",2004,"US20020134891A1"
"1920","US7200999",2004,"GB678085A"
"1921","US7200999",2004,"US4182119A"
"1922","US7200999",2004,"US5123242A"
"1923","US7200999",2004,"US5732547A"
"1924","US7200999",2004,"US4711084A"
"1925","US7200999",2004,"US6701716B2"
"1926","US7200999",2004,"US5568724A"
"1927","US7200999",2004,"US6125626A"
"1928","US7200999",2004,"GB1085227A"
"1929","US7200999",2004,"US3319593A"
"1930","US7200999",2004,"US6055805A"
"1931","US7200999",2004,"US5729969A"
"1932","US7200999",2004,"US5048288A"
"1933","US7216475",2003,"US5261227"
"1934","US7216475",2003,"US3938328"
"1935","US7216475",2003,"US5794432"
"1936","US7216475",2003,"US3673802"
"1937","US7216475",2003,"US3348379"
"1938","US7216475",2003,"US2405919"
"1939","US7216475",2003,"US3332241"
"1940","US7216475",2003,"US4222235"
"1941","US7216475",2003,"US5388964"
"1942","US7216475",2003,"US4068471"
"1943","US7216475",2003,"US4043121"
"1944","US7216475",2003,"US4463772"
"1945","US7216475",2003,"US4232515"
"1946","US7216475",2003,"US5404713"
"1947","US7216475",2003,"US5931636"
"1948","US7216475",2003,"US6292763"
"1949","US7216475",2003,"US5806303"
"1950","US7216475",2003,"US3282053"
"1951","US7216475",2003,"EP0567277A1"
"1952","US7216475",2003,"US5402638"
"1953","US7216475",2003,"US4592201"
"1954","US7216475",2003,"US5809772"
"1955","US7219490",2005,"US3635577"
"1956","US7219490",2005,"US4215536"
"1957","US7219490",2005,"US5241815"
"1958","US7219490",2005,"US5014508"
"1959","US7219490",2005,"US2579049"
"1960","US7219490",2005,"US4040252"
"1961","US7219490",2005,"EP0568748A1"
"1962","US7219490",2005,"US6988357"
"1963","US7219490",2005,"US6647732"
"1964","US7219490",2005,"US20060096272A1"
"1965","US7219490",2005,"US2430399"
"1966","US7219490",2005,"US5273401"
"1967","US7219490",2005,"US6125625"
"1968","US7219490",2005,"US4786347"
"1969","US7219490",2005,"US5224339"
"1970","US7219490",2005,"US6647707"
"1971","US7219490",2005,"US6374592"
"1972","US7219490",2005,"US4286431"
"1973","US7219490",2005,"US3363419"
"1974","US7219490",2005,"US3496725"
"1975","US7219490",2005,"US2873576"
"1976","US7219490",2005,"US3462953"
"1977","US7219490",2005,"US4969326"
"1978","US7219490",2005,"US3124933"
"1979","US7219499",2006,"US3971208"
"1980","US7219499",2006,"US4192137"
"1981","US7219499",2006,"US7121078"
"1982","US7219499",2006,"US4631914"
"1983","US7219499",2006,"US6868664"
"1984","US7219499",2006,"GB2074654A"
"1985","US7219499",2006,"US6457305"
"1986","US7219499",2006,"US6968674"
"1987","US7219499",2006,"US3965673"
"1988","US7219499",2006,"US5160080"
"1989","US7219499",2006,"US6634596"
"1990","US7237378",2004,"US3903690"
"1991","US7237378",2004,"CH258110A"
"1992","US7237378",2004,"US5014508"
"1993","US7237378",2004,"US5832715"
"1994","US7237378",2004,"US6553765"
"1995","US7237378",2004,"US3508403"
"1996","US7237378",2004,"US2430398"
"1997","US7237378",2004,"US5117628"
"1998","US7237378",2004,"US2721445"
"1999","US7237378",2004,"US5105618"
"2000","US7237378",2004,"US3100627"
"2001","US7237378",2004,"US3589132"
"2002","US7299621",2005,"US4827712"
"2003","US7299621",2005,"EP1340903A2"
"2004","US7299621",2005,"US5806303"
"2005","US7299621",2005,"US4860537"
"2006","US7299621",2005,"US6732502"
"2007","US7299621",2005,"US5160251"
"2008","US7299621",2005,"GB2155110A"
"2009","US7299621",2005,"US4791783"
"2010","US7299621",2005,"US5388964"
"2011","US7305817",2004,"US20040262447A1"
"2012","US7305817",2004,"US7216831"
"2013","US7305817",2004,"US7065957"
"2014","US7305817",2004,"US6487848"
"2015","US7305817",2004,"US20010035004A1"
"2016","US7305817",2004,"US6935098"
"2017","US7305817",2004,"US4318669"
"2018","US7305817",2004,"US6813877"
"2019","US7305817",2004,"US7000378"
"2020","US7305817",2004,"US7085388"
"2021","US7305817",2004,"EP0984152A2"
"2022","US7305817",2004,"US6082635"
"2023","US7305817",2004,"US20060053769A1"
"2024","US7305817",2004,"US20060101803A1"
"2025","US7305817",2004,"US6658839"
"2026","US7305817",2004,"US20020164249A1"
"2027","US7305817",2004,"US20050193716A1"
"2028","US7305817",2004,"US20070000228A1"
"2029","US7305817",2004,"US20040244357A1"
"2030","US7305817",2004,"US20020178711A1"
"2031","US7305817",2004,"GB2146702A"
"2032","US7305817",2004,"US6786037"
"2033","US7305817",2004,"US6360528"
"2034","US7305817",2004,"US6826901"
"2035","US7305817",2004,"US4830315"
"2036","US7305817",2004,"US20070033922A1"
"2037","US7305817",2004,"EP1340901A2"
"2038","US7305817",2004,"GB2289921A"
"2039","US7305817",2004,"US4754924"
"2040","US7305817",2004,"US6718752"
"2041","US7305817",2004,"US6505706"
"2042","US7305817",2004,"US20060059891A1"
"2043","US7305817",2004,"US6733240"
"2044","US7305817",2004,"US7093423"
"2045","US7305817",2004,"US20060101807A1"
"2046","US7305817",2004,"US6612106"
"2047","US7305817",2004,"US20050214107A1"
"2048","US7305817",2004,"US6314721"
"2049","US7305817",2004,"US20030213227A1"
"2050","US7305817",2004,"US4089618"
"2051","US7305817",2004,"US6532729"
"2052","US7305817",2004,"US3153319"
"2053","US7305817",2004,"EP0984152B1"
"2054","US7305817",2004,"US7174704"
"2055","US7305817",2004,"US6502383"
"2056","US7322181",2005,"US20040047731A1"
"2057","US7322181",2005,"US20070006569A1"
"2058","US7322181",2005,"US6846158"
"2059","US7322181",2005,"US7097412"
"2060","US7322181",2005,"US20050172610A1"
"2061","US7322181",2005,"FR2831624A1"
"2062","US7322181",2005,"US3534557"
"2063","US7322181",2005,"US6619030"
"2064","US7322181",2005,"US20050022501A1"
"2065","US7322181",2005,"US20050276683A1"
"2066","US7322181",2005,"US20020069637A1"
"2067","US7322181",2005,"US6135712"
"2068","US7322181",2005,"US20050241290A1"
"2069","US7322181",2005,"US5433584"
"2070","US7322181",2005,"US6877950"
"2071","US7322181",2005,"US5237817"
"2072","US7322181",2005,"US20040020186A1"
"2073","US7322181",2005,"EP1191191A2"
"2074","US7322181",2005,"US6428269"
"2075","US7322181",2005,"US6622473"
"2076","US7395657",2003,"US3363419"
"2077","US7395657",2003,"US4000610"
"2078","US7395657",2003,"US4007891"
"2079","US7395657",2003,"US5447283"
"2080","US7395657",2003,"US5388964"
"2081","US7395657",2003,"US3302657"
"2082","US7395657",2003,"US3673802"
"2083","US7395657",2003,"US3938328"
"2084","US7395657",2003,"US6352211"
"2085","US7395657",2003,"US4068471"
"2086","US7395657",2003,"US4392615"
"2087","US7395657",2003,"US2940692"
"2088","US7395657",2003,"US6292763"
"2089","US7395657",2003,"US4159624"
"2090","US7395657",2003,"EP0646721A1"
"2091","US7395657",2003,"US5307624"
"2092","US7395657",2003,"US5261227"
"2093","US7395657",2003,"US3986687"
"2094","US7395657",2003,"US4739932"
"2095","US7395657",2003,"US5806303"
"2096","US7395657",2003,"EP0646721B1"
"2097","US7395657",2003,"US2956759"
"2098","US7395657",2003,"US5404713"
"2099","US7395657",2003,"US5809772"
"2100","US7395657",2003,"US4000854"
"2101","US7395657",2003,"US4232515"
"2102","US7395657",2003,"US5402638"
"2103","US7395657",2003,"US5402963"
"2104","US7395657",2003,"US4043121"
"2105","US7395657",2003,"US3391540"
"2106","US7395657",2003,"US4463772"
"2107","US7395657",2003,"US4587806"
"2108","US7395657",2003,"US3841091"
"2109","US7395657",2003,"US2644298"
"2110","US7395657",2003,"US4280660"
"2111","US7395657",2003,"EP0567277A1"
"2112","US7412819",2005,"EP1340903A2"
"2113","US7412819",2005,"EP0623736A1"
"2114","US7412819",2005,"US3713748"
"2115","US7412819",2005,"US3486328"
"2116","US7412819",2005,"GB2189844A"
"2117","US7412819",2005,"US4860537"
"2118","US7412819",2005,"US3861139"
"2119","US7412819",2005,"US20030163983A1"
"2120","US7413399",2005,"US2549819"
"2121","US7413399",2005,"US6398518"
"2122","US7413399",2005,"US4478553"
"2123","US7413399",2005,"US5722241"
"2124","US7413399",2005,"US5630700"
"2125","US7413399",2005,"US5619855"
"2126","US7413399",2005,"US2945290"
"2127","US7413399",2005,"US20040115046A1"
"2128","US7413399",2005,"US5468123"
"2129","US7413399",2005,"US4714414"
"2130","US7413399",2005,"US6890151"
"2131","US7413399",2005,"US5930990"
"2132","US7413399",2005,"US6453659"
"2133","US7413399",2005,"US6584778"
"2134","US7413399",2005,"US6659715"
"2135","US7413399",2005,"US5581996"
"2136","US7413399",2005,"US5129783"
"2137","US7413399",2005,"US6295803"
"2138","US7413399",2005,"US6263661"
"2139","US7413399",2005,"US6039325"
"2140","US7430852",2005,"US7140174"
"2141","US7430852",2005,"US20070144141A1"
"2142","US7430852",2005,"US5943856"
"2143","US7430852",2005,"US5592813"
"2144","US7430852",2005,"US6666018"
"2145","US7430852",2005,"FR2625261A1"
"2146","US7430852",2005,"US6990797"
"2147","US7430852",2005,"US6223524"
"2148","US7430852",2005,"US7246481"
"2149","US7430852",2005,"US7216475"
"2150","US7430852",2005,"US7047725"
"2151","US7430852",2005,"US20050081509A1"
"2152","US7430852",2005,"US4471609"
"2153","US7430852",2005,"US5791138"
"2154","US7430852",2005,"US4785625"
"2155","US7430852",2005,"US4683717"
"2156","US7430852",2005,"US20070186535A1"
"2157","US7430852",2005,"US5275357"
"2158","US7430852",2005,"US5056307"
"2159","US7430852",2005,"US7188467"
"2160","US7430852",2005,"US7100869"
"2161","US7437877",2005,"US6055805"
"2162","US7437877",2005,"US20060196164A1"
"2163","US7437877",2005,"JP2001342995A"
"2164","US7437877",2005,"US20060288687A1"
"2165","US7437877",2005,"US4651521"
"2166","US7437877",2005,"US3357176"
"2167","US7437877",2005,"US6494032"
"2168","US7437877",2005,"US4141212"
"2169","US7437877",2005,"US6205771"
"2170","US7437877",2005,"US20040009060A1"
"2171","US7437877",2005,"US7246482"
"2172","US7437877",2005,"US2563270"
"2173","US7437877",2005,"US7266941"
"2174","US7437877",2005,"US3971208"
"2175","US7437877",2005,"US6488469"
"2176","US7437877",2005,"US2640319"
"2177","US7437877",2005,"US3814549"
"2178","US7437877",2005,"US2726508"
"2179","US7437877",2005,"US4791784"
"2180","US7437877",2005,"US2746246"
"2181","US7437877",2005,"US2748564"
"2182","US7437877",2005,"US6195983"
"2183","US7444802",2004,"US6082966"
"2184","US7444802",2004,"US6139259"
"2185","US7444802",2004,"US7114911"
"2186","US7444802",2004,"US3572960"
"2187","US7444802",2004,"US20050254938A1"
"2188","US7444802",2004,"US7232287"
"2189","US7444802",2004,"US4292802"
"2190","US7444802",2004,"US5314301"
"2191","US7444802",2004,"US7299621"
"2192","US7444802",2004,"US20030152459A1"
"2193","US7444802",2004,"US2798661"
"2194","US7444802",2004,"US4695220"
"2195","US7444802",2004,"US4376375"
"2196","US7444802",2004,"US20020159883A1"
"2197","US7444802",2004,"US6983588"
"2198","US7444802",2004,"US20050135926A1"
"2199","US7444802",2004,"US6457938"
"2200","US7444802",2004,"US7118331"
"2201","US7444802",2004,"US6195983"
"2202","US7448198",2007,"US3009318"
"2203","US7448198",2007,"US5029439"
"2204","US7448198",2007,"US3182898"
"2205","US7448198",2007,"US4799354"
"2206","US7448198",2007,"US3483696"
"2207","US7448198",2007,"US2770946"
"2208","US7448198",2007,"US3375997"
"2209","US7448198",2007,"US3048364"
"2210","US7451592",2005,"GB2207191A"
"2211","US7451592",2005,"US6339927"
"2212","US7451592",2005,"US4251987"
"2213","US7451592",2005,"GB1004953A"
"2214","US7451592",2005,"US4159624"
"2215","US7451592",2005,"DE3834511A1"
"2216","US7451592",2005,"US4751816"
"2217","US7451592",2005,"US5010729"
"2218","US7451592",2005,"US4969325"
"2219","US7451592",2005,"US5274999"
"2220","US7451592",2005,"EP1340902A2"
